ID,Name,Countries,Country Codes,ISO639-3 Codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Description of the location
1988,Shiwiar,Ecuador,ECU,acu,Severely endangered,100,-2.2186,-76.8164,"Southern Provincia de Pastaza (between the Andoa and Zaparo territories).  There are 10 
Shiwiar communities: Bufeo, Chuinentsa, Juyuintsa, Kambantsa, Kawao, Kurintsa, Panintsa, Tanguntsa, Tunguintsa y Yandanaentsa."
1220,Tangam,India,IND,adi,Critically endangered,100,29.1473,94.5538,"Arunachal Pradesh, West Siang Dt.; on upper Siang River valley, a few villages southeast of Tuting."
164,Adnyamathanha,Australia,AUS,adt,Definitely endangered,100,-30.6,138.6035,
514,Arem,"Lao People's Democratic Republic, Viet Nam","LAO, VNM",aem,Severely endangered,100,18.1771,105.3369,
2098,Ainbai,Papua New Guinea,PNG,aic,Severely endangered,100,-3.1,141.2,Sandaun (West Sepik) Province
2096,Bikaru,Papua New Guinea,PNG,bic,Severely endangered,100,-4.8,143,East Sepik Province
20,Yangkam,Nigeria,NGA,bsx,Critically endangered,100,9.1048,9.8904,
2523,Burate,Indonesia,IDN,bti,Severely endangered,100,-2.7811,135.9915,Irian Jaya
1638,Boor,Chad,TCD,bvf,Critically endangered,100,10.2149,17.3721,
577,Callahuaya,Bolivia (Plurinational State of),BOL,caw,Critically endangered,100,-15.1357,-69.1699,"Curva, near Charazani, province of Bautista Saavedra, department of La Paz"
862,Comanche,United States of America,USA,com,Severely endangered,100,34.6086,-98.3904,
1387,Dulbu,Nigeria,NGA,dbo,Critically endangered,100,9.985,10.0579,
175,Djinang,Australia,AUS,dji,Definitely endangered,100,-12.3507,135.1098,
512,Ghomara,Morocco,MAR,gho,Critically endangered,100,35.0108,-5.5151,"Located in northern Morocco, between the rivers Oued Laou and Ouringa, north ofChefchaouen and south of Tetouan, just east of the Rif."
476,Itelmen,Russian Federation,RUS,itl,Critically endangered,100,57.1496,156.9012,"a small pocket on the western coast of central Kamchatka, mainly in the villages of Kovran and Upper Khayryuzovo in the south of Tigil’ County in the southern corner of Koryak Autonomous District"
1766,Banawá Yafi,Brazil,BRA,jaa,Vulnerable,100,-6.6427,-64.5996,
608,Jebero,Peru,PER,jeb,Critically endangered,100,-5.3097,-75.9814,"En Loreto, Prov. de Alto Amazonas, distrito de Jeberos. Poblados de Laguna y Santa Cruz."
1385,Jilbe,Nigeria,NGA,jie,Critically endangered,100,11.749,14.5458,
2539,Karas,Indonesia,IDN,kgv,Severely endangered,100,-3.4585,132.6599,Irian Jaya
2109,Kalamo,Papua New Guinea,PNG,kkc,Severely endangered,100,-6.7,142.5,Western Province
28,Kiong,Nigeria,NGA,kkm,Critically endangered,100,5.2906,8.3523,
2543,Kofei,Indonesia,IDN,kpi,Severely endangered,100,-2.3833,136.7907,Irian Jaya
2265,Kanowit,Malaysia,MYS,kxn,Severely endangered,100,2.0652,112.1489,"Sarawak, Malaysia"
2683,Likum,Papua New Guinea,PNG,lib,Definitely endangered,100,-2.1651,146.6921,Western part of Manus Island
1391,Mvanip,Nigeria,NGA,mcj,Critically endangered,100,6.7027,11.2225,
841,Mohave (California),United States of America,USA,mov,Severely endangered,100,34.6905,-114.598,"Fort Mojave Tribe, near Needles, California, and of the Mohave members of the Colorado River Indian Tribes, near Parker, Arizona."
1030,Mohave (Arizona),United States of America,USA,mov,Severely endangered,100,34.0231,-114.5045,"Fort Mojave Tribe, near Needles, California, and of the Mohave members of the Colorado River Indian Tribes, near Parker, Arizona"
843,Maricopa,United States of America,USA,mrc,Severely endangered,100,33.3772,-112.1676,"Maricopa (or Pee-Posh) tribe of Arizona, most of whom live at the Maricopa Colony at Laveen, on the Gila River Reservation south of Phoenix, and in the community of Lehi on the Salt River Reservation northeast of Phoenix."
492,Oroch,Russian Federation,RUS,oac,Critically endangered,100,49.1781,139.7625,"now two isolated groups in Khabarovsk Region: one in Vanino County, near the town of Sovetskaya Gavan’, including the villages of Datta and Us’ka-Orochskaya; and the other on the Amur River in Komsomol’sk County"
638,Omagua (Peru),Peru,PER,omg,Critically endangered,100,-4.0724,-73.103,"Loreto, carretera  Iquitos-Nauta, aldea de San Joaquin de Omaguas"
2135,Oroha,Solomon Islands,SLB,ora,Severely endangered,100,-9.7686,161.51,Malaita
2123,Pyu,Indonesia,IDN,pby,Severely endangered,100,-4.5,140.9,Irian Jaya
2122,Piame,Papua New Guinea,PNG,pin,Severely endangered,100,-4.9,142.85,Sandaun (West Sepik) Province
1997,Bara (Colombia),Colombia,COL,"pok, bao",Critically endangered,100,0.05,-70.1733,"Ubicados a lo largo de los caños Yapú, Inambú y Macucú en las cabeceras de Caño Colorado y del río Papurí y en el río Tiquié (Departamento de Vaupés). Población total 500 personas"
1176,Ruga,India,IND,ruh,Critically endangered,100,25.2844,90.4614,
274,Seneca (United States of America),United States of America,USA,see,Severely endangered,100,42.3291,-78.868,"In three communities, in Cattatraugus, on Lake Erie; Allegany, in Salamanca; and Tonawanda, near Buffalo. "
1978,Ninam (Venezuela),Venezuela (Bolivarian Republic of),VEN,shb,Vulnerable,100,4.5435,-63.5668,"Karun and Paragua rivers, state of Bolívar (Venezuela)"
1199,Shompen,India,IND,sil,Critically endangered,100,7.0245,93.8232,living inside forests on Great Nicobar Island
770,Shawnee,United States of America,USA,sjw,Severely endangered,100,35.359,-96.9298,"There are three Shawnee groups in Oklahoma: Absentee Shawnee Tribe, Shawnee; Eastern Shawnee Tribe in Ottawa County; and the Loyal (Cherokee) Shawnee in northeastern Oklahoma."
2565,Senggi,Indonesia,IDN,snu,Vulnerable,100,-3.4339,140.7685,Irian Jaya
2692,Nafi,Papua New Guinea,PNG,srf,Severely endangered,100,-6.3999,146.802,"On the Busu River, north of Lae town, Morobe Province"
1847,Tariana (Brazil),Brazil,BRA,tae,Critically endangered,100,0.9228,-67.5439,
106,Soo,Uganda,UGA,teu,Critically endangered,100,2.161,34.5986,
2483,Tirahi,Afghanistan,AFG,tra,Critically endangered,100,34.3139,70.3729,southeast of Jalalabad
823,Sahaptin,United States of America,USA,"uma, waa",Severely endangered,100,44.7712,-121.2871,"The principal surviving Sahaptin communities are on the Warm Springs Reservation in northern Oregon (about 50 speakers of Tenino); on the Umatilla Reservation in northeastern Oregon, near Pendleton (25 to 50 speakers of Umatilla and Walla Walla); and at Toppenish on the Yakima Reservation in south-central Washington (about 25 fluent speakers and a larger number of less-fluent speakers of Yakima).  There is also a small Wanapam-speaking community near Priest Rapids Dam on the Columbia River.  A scattering of Sahaptin speakers can also be found among speakers of Okanagan and Nez Perce on the Colville Reservation in northeastern Washington. "
864,"Ute (Colorado, Southern Ute)",United States of America,USA,ute,Severely endangered,100,37.115,-107.6331,Southern Ute Tribe
2131,Vehes,Papua New Guinea,PNG,val,Severely endangered,100,-6.9427,146.9311,Morobe Province
245,Wik Ngathan,Australia,AUS,wig,Definitely endangered,100,-14.9561,141.8884,
1874,Xokleng,Brazil,BRA,xok,Critically endangered,100,-26.5522,-49.0779,
2562,Pauwi,Indonesia,IDN,yki,Vulnerable,100,-1.8151,137.8193,Irian Jaya
555,Samatao,China,CHN,ysd,Critically endangered,100,24.9359,102.7935,
1735,Molo,Sudan,SDN,zmo,Critically endangered,100,10.898,34.2773,
1223,Tai Nora,India,IND,,Critically endangered,100,26.8485,94.5648,
1224,Tai Rong,India,IND,,Critically endangered,100,26.9024,94.757,"Assam, around Jorhat in Sibsagar Dt."
2191,Nemadi,Mauritania,MRT,,Critically endangered,100,18.4118,-9.4482,Around Tichit in the province of  Tagant
2422,Mulao,China,CHN,,Severely endangered,100,26.5851,107.9524,
2526,Dabra,Indonesia,IDN,,Vulnerable,100,-3.4092,139.0209,"South side of the lower Idenburg River, near Megambilis, Irian Jaya"
79,Kwegu,Ethiopia,ETH,xwg,Critically endangered,103,5.4191,36.0791,
257,Heiltsuk,Canada,CAN,hei,Critically endangered,105,52.1591,-128.1546,Spread over 2 communities in Canada
2529,Dubu,Indonesia,IDN,dmu,Vulnerable,110,-3.5134,140.8612,Irian Jaya
260,Haisla,Canada,CAN,has,Critically endangered,110,53.9745,-128.6443,Spread over 1 communities in Canada
2360,Northern Tutchone,Canada,CAN,ttm,Definitely endangered,115,62.8255,-136.5838,Spread over 3 communities in Canada
2559,Obokuitai,Indonesia,IDN,afz,Vulnerable,120,-2.9046,138.0816,Irian Jaya
2329,Aputai,Indonesia,IDN,apx,Critically endangered,120,-7.6511,126.4086,Maluku
2664,Budibud,Papua New Guinea,PNG,btp,Vulnerable,120,-9.2973,153.6891,"Lachlan Islands, 150km est of Woordlark Island, Milne Bay Province"
1433,Ili Turk,China,CHN,ili,Severely endangered,120,44.0244,81.145,"Ili Valley near Kuldja, Xinjiang; an outlying dialect of Uzbek"
746,Capanahua,Peru,PER,kaq,Severely endangered,120,-6.5991,-74.2895,"Departamento de  Loreto, provincia de  Requena, distritos de  Alto Tapiche y Emilio San Martín. Cuenca de los ríos Tapiche y Buncuya"
1770,Dâw,Brazil,BRA,kwa,Vulnerable,120,0.2197,-68.7744,
536,Lamu,China,CHN,llh,Critically endangered,120,26.2434,100.8654,
2649,Polonomombauk,Vanuatu,VUT,plb,Definitely endangered,120,-15.4907,167.0814,Santo
2228,Samre,Cambodia,KHM,sxm,Critically endangered,120,12.1166,103.0833,
2654,Tutuba,Vanuatu,VUT,tmi,Definitely endangered,120,-15.5727,167.275,"Tutuba Island, off southeastern coast of Santo"
1762,Asurini do Xingu,Brazil,BRA,asn,Vulnerable,124,-3.9095,-52.4707,
1457,Nahukwa,Brazil,BRA,mzo,Definitely endangered,124,-12.1043,-53.2944,"The group lives in the indigenous lands Parque Indígena do Xingu, Municipality of Querência, Mato Grosso State - Brazil."
666,Yuki,Bolivia (Plurinational State of),BOL,yuq,Severely endangered,125,-16.2463,-65.0061,Province of Chapare (Cochabamba) and Ichilo (Santa Cruz)
2054,Ocaina (Colombia),Colombia,COL,oca,Severely endangered,126,-2,-71.5,"Departamento del Amazonas. En el río Ingará-Paraná, y el bajo Putumayo."
2693,Nauna,Papua New Guinea,PNG,ncn,Vulnerable,130,-2.2159,148.1986,"Nauna Island, east of Manus Island, Manus province"
2367,Okanagan,"Canada, United States of America","CAN, USA",oka,Definitely endangered,130,50.3059,-119.3228,Spread over 13 communities in Canada
2697,Piu,Papua New Guinea,PNG,pix,Definitely endangered,130,-6.9591,146.4257,"Spoken in one village (Sipoma?), east of Lae town, southern coast of Huon Peninsula Morobe Province"
142,Kutenai,"Canada, United States of America","CAN, USA",kut,Severely endangered,135,49.6467,-115.7372,Spread over 4 communities in Canada
1859,Suruahá,Brazil,BRA,swx,Vulnerable,136,-6.8828,-66.9726,
1555,Handuri,India,IND,hii,Critically endangered,138,31.0011,77.3107,Himachal Pradesh
1413,Dimbong,Cameroon,CMR,dii,Critically endangered,140,4.7078,10.6567,
1401,ǂHoa,Botswana,BWA,huc,Critically endangered,140,-24.1668,24.4885,Pointer in geographic centre of settlement area.
1954,Machineri (Bolivia),Bolivia (Plurinational State of),BOL,mpd,Severely endangered,140,-11.146,-69.0161,
2667,Dengalu,Papua New Guinea,PNG,ptp,Definitely endangered,140,-7.0572,146.3598,"Inland to the southwest of the western extremity of the Huon Gulf, Morobe Province"
2571,Taworta,Indonesia,IDN,tbp,Vulnerable,140,-3.2776,138.7902,Irian Jaya
197,Kunbarlang,Australia,AUS,wlg,Severely endangered,140,-12.0661,134.0661,
1358,Motocintlec,Mexico,MEX,mhc,Critically endangered,141,15.3709,-92.2484,"Municipality of Motozintla, state of Chiapas"
2710,Wab,Papua New Guinea,PNG,wab,Vulnerable,142,-5.6296,146.39,"Near Saidor, on the north coast of Huon Peninsula, Madang Province"
1081,Kickapoo (Mexico),Mexico,MEX,kic,Critically endangered,144,28,-101.75,Localities of Ciudad Melchor Múzquiz and El Nacimiento de los Kikapúes in the state of Coahuila
2705,Suarmin,Papua New Guinea,PNG,seo,Definitely endangered,145,-5.0526,141.9818,"Kenu (Hok) River, close to Irian Jaya border, Telefomin District, Sandaun (West Sepik) Province"
490,Negidal,Russian Federation,RUS,neg,Critically endangered,147,52.942,139.779,"a number of villages including Tyr, Beloklinka and Kal’ma in Ul’cha County and Vladimirovka in the County of Polina Osipenko in Khabarovsk Region"
544,Mlabri,"Lao People's Democratic Republic, Thailand","LAO, THA",mra,Definitely endangered,149,18.4796,101.0961,
2213,Camarines Norte Agta,Philippines,PHL,abd,Severely endangered,150,14.0135,122.8873,
1887,Arguni,Indonesia,IDN,agf,Vulnerable,150,-2.6632,132.5418,Irian Jaya
145,Aleut (Western),United States of America,USA,ale,Severely endangered,150,52.2304,-174.1978,"Atka
Traditionally spoken in the Aleutian Islands, the Pribilof Islands, and the Alaska Peninsula west of Stepovak Bay. Atka is the location where the dialects of Eastern and Western Aleut are separated.
"
1452,Aleut (Eastern),United States of America,USA,ale,Critically endangered,150,54.7212,-164.4433,"Atka
Traditionally spoken in the Aleutian Islands, the Pribilof Islands, and the Alaska Peninsula west of Stepovak Bay. Atka is the location where the dialects of Eastern and Western Aleut are separated.
"
2638,Amblong,Vanuatu,VUT,alm,Definitely endangered,150,-15.4933,166.9846,Santo
1547,Assiniboine (United States of America),United States of America,USA,asb,Critically endangered,150,48.4466,-114.8783,"On Fort Belknap and Fort Peck reservations in Montana and on Whitebear, Carry the Kettle, and Mosquito-Grizzly Bear’s Head reserves in Saskatchewan."
2199,Mt. Iraya Agta,Philippines,PHL,atl,Definitely endangered,150,13.459,123.5467,
2164,Southern Ayta,Philippines,PHL,ays,Critically endangered,150,13.027,124.1549,
2639,Baki,Vanuatu,VUT,bki,Vulnerable,150,-16.7013,168.145,Epi Island
1877,Cacua,Colombia,COL,cbv,Severely endangered,150,0.9166,-69.5,"Zona entre los ríos Vaupés, Tiquié, Querari y Papurí, zona de Wacara. A 30 Kilómetros al oriente de Mitú, en la región del bajo Vaupés, Departamento del Vaupés, Colombia."
1796,Cubeo (Brazil),Brazil,BRA,cub,Definitely endangered,150,1.2713,-67.8076,
1458,Gwich'in (United States of America),United States of America,USA,gwi,Severely endangered,150,68.1171,-145.5173,"Arctic Village and Venetie, Alaska"
2504,Hiw,Vanuatu,VUT,hiw,Definitely endangered,150,-13.1343,166.5671,"Hiw Island, Torres Islands"
1669,Katxuyana-Xikuyána,Brazil,BRA,kbb,Vulnerable,150,2.043,-55.4589,
480,Ket,Russian Federation,RUS,ket,Severely endangered,150,62.6236,87.7148,"the villages of Farkovo, Serkovo, Kellog, Kangatovo, Baklanikha, Vereshchagino, Surgutikha, Verkhneimbatsk, Bakhta, Goroshikha and Maduyka in Turukhansk County in the north of Krasnoyarsk Region and the village of Sulomay in Baykit County in the west of the former Evenki Autonomous District"
154,Koyukon,United States of America,USA,koy,Critically endangered,150,66.3375,-151.1608,along the Koyukon and Yukon Rivers of central Alaska 
2646,Malmariv,Vanuatu,VUT,mnl,Vulnerable,150,-15.2656,166.9104,Northern central Santo Island
737,Ocaina (Peru),Peru,PER,oca,Critically endangered,150,-2.8552,-71.9824,"Depto. de  Loreto, prov. de Mariscal Castilla, cuenca  de l río Yahuasyaco, aldeas de Nueva Esperanza y Puerto Isango; algunos pocos en el río Putumayo."
504,Tundra Yukagir,Russian Federation,RUS,"omk, xcv, ykg",Critically endangered,150,69.1654,154.4732,"earlier a belt extending from the lower Indigirka in the west close to the lower Kolyma basin in the east in the Republic of Sakha (Yakutia), now largely concentrated in the villages of Andryushkino and Kolymskoye in Lower Kolyma (Nizhnekolymskiy) County"
2696,Papapana,Papua New Guinea,PNG,ppn,Definitely endangered,150,-5.8974,155.2505,"Northern part of the east coast of Bongainville Island, Bougainville Province"
2023,Aikana,Brazil,BRA,tba,Definitely endangered,150,-12.651,-60.3918,"The group lives in indigenous lands Tubarão/Latundê, Posto Indígena Rio Guaporé, indigenous lands Kwazá do São Pedro, southeastern Rondônia  - Brazil"
1625,Tupari,Brazil,BRA,tpr,Definitely endangered,150,-12.0876,-62.4792,
2577,Wari,Indonesia,IDN,wbe,Definitely endangered,150,-3.2173,138.4497,Irian Jaya
1034,Yavapai,United States of America,USA,yuf,Severely endangered,150,34.5638,-112.4453,"Yavapai is spoken in four small reservation communities, Prescott, Fort McDowell, Camp Verde, and Clarkdale.  "
842,Quechan,United States of America,USA,yum,Definitely endangered,150,32.7279,-114.7255,"Quechan Indian Nation of southeastern California, adjacent to Yuma, Arizona. "
155,Kaska,Canada,CAN,kkz,Severely endangered,155,61.9751,-132.4544,Spread over 8 communities in Canada
1481,Chihuahua Lower Pima,Mexico,MEX,pia,Definitely endangered,159,28.686,-106.1378,"Municipalities of Madera, Moris, Ocampo, Temósachi in the state of Chihuahua"
1482,Sonora Lower Pima,Mexico,MEX,,Severely endangered,159,28.3716,-108.9265,Many localities in the municipality of Yécora in the state of Sonora
574,Aweti,Brazil,BRA,awe,Vulnerable,160,-12.2053,-53.3705,Terra Indígena do Xingu - Estado de Mato Grosso - Brasil
2512,Koro,Vanuatu,VUT,krf,Definitely endangered,160,-14.3242,167.4728,Gaua Island
2695,Onjab,Papua New Guinea,PNG,onj,Vulnerable,160,-9.2973,149.1613,"Spoken in Naukwata and Koreat (Koreaf), 10 km inland from Wanigela on the east coast of Collingwood Bay, Oro Province"
2390,Tsimshian,Canada,CAN,tsi,Critically endangered,160,54.5016,-130.3832,Spread over 7 communities in Canada
211,Meriam Mir,Australia,AUS,ulk,Definitely endangered,160,-9.9201,144.0472,
2494,Pije,New Caledonia (France),NCL,piz,Severely endangered,161,-20.7869,164.9487,Hienghène
948,"Zapotec of the Southern mountains, northwest lowlands",Mexico,MEX,,Definitely endangered,164,16.6333,-96.95,"Locality of San Sebastián de las Grutas, state of Oaxaca"
2637,Zazao,Solomon Islands,SLB,jaj,Critically endangered,166,-8.1832,159.2269,Santa Isabel
2691,Mwatebu,Papua New Guinea,PNG,mwa,Definitely endangered,166,-10.0202,151.0537,"Northern central coast of Normanby Island, Milne Bay Province"
190,Kuurinji,Australia,AUS,gue,Definitely endangered,175,-18.1047,129.8474,
2363,Central Ojibwe,Canada,CAN,ojc,Definitely endangered,175,50.2275,-86.9635,Spread over 16 communities in Canada
1705,Zo'é,Brazil,BRA,pto,Vulnerable,177,0.7909,-57.1289,
2520,Bedoanas,Indonesia,IDN,bed,Vulnerable,180,-2.7263,132.5582,Irian Jaya
2273,Bahonsuai,Indonesia,IDN,bsu,Definitely endangered,180,-2.2186,121.6845,"Sulawesi, Indonesia"
